building_name,num_tiles,coating_deterioration_mean,coating_deterioration_max,coating_deterioration_prevalence,coating_deterioration_std,coating_deterioration_q75,coating_deterioration_skewness,coating_deterioration_concentration,coating_deterioration_severity_coverage,masonry_degradation_mean,masonry_degradation_max,masonry_degradation_prevalence,masonry_degradation_std,masonry_degradation_q75,masonry_degradation_skewness,masonry_degradation_concentration,masonry_degradation_severity_coverage,moisture_bio_damage_mean,moisture_bio_damage_max,moisture_bio_damage_prevalence,moisture_bio_damage_std,moisture_bio_damage_q75,moisture_bio_damage_skewness,moisture_bio_damage_concentration,moisture_bio_damage_severity_coverage,vandalism_mean,vandalism_max,vandalism_prevalence,vandalism_std,vandalism_q75,vandalism_skewness,vandalism_concentration,vandalism_severity_coverage
9,9,0.011741320602595806,0.028565624728798866,0.5555555555555556,0.00824552308768034,0.014381250366568565,0.4460992217063904,0.41102971540330485,0.01586979151599937,0.0009465277544222772,0.005676562432199717,0.0,0.001892621861770749,0.0,1.7487963438034058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007630208856426179,0.0040421877056360245,0.0,0.001456025755032897,0.0,1.4728739261627197,0.0,0.0
101,15,0.0003054166736546904,0.001351562445051968,0.0,0.0004315412079449743,0.0007023437647148967,1.072200059890747,0.0,0.0,0.01744031347334385,0.12756562232971191,0.2,0.03979497775435448,0.0032625000458210707,2.129007339477539,0.13671640646464156,0.025513124465942384,0.0033956249244511127,0.04151718690991402,0.06666666666666667,0.01038871705532074,0.00016953125305008143,3.272479295730591,0.08178841528495422,0.0027678124606609344,0.0003220833314117044,0.004831249825656414,0.0,0.0012051253579556942,0.0,3.4743969440460205,0.0,0.0
99,15,0.030745835974812508,0.08069375157356262,0.7333333333333333,0.024001840502023697,0.04431093484163284,0.5374583601951599,0.38101879482928447,0.059175417820612586,0.0005365625256672502,0.003134374972432852,0.0,0.0009589245310053229,0.0005140624707564712,1.9428467750549316,0.0,0.0,0.016949793323874474,0.11654531210660934,0.26666666666666666,0.031799424439668655,0.011414843611419201,2.262535333633423,0.14543522186778066,0.031078749895095823,2.2500000341096893e-05,0.00033593751140870154,0.0,8.377059566555545e-05,0.0,3.4742684364318848,0.0,0.0
382,10,0.03683093935251236,0.08947968482971191,0.8,0.03050009347498417,0.050843749195337296,0.5615715384483337,0.4116123053250023,0.07158374786376953,0.0038015625905245543,0.011725000105798244,0.1,0.004745163954794407,0.00880742259323597,0.5710666179656982,0.3242270836863026,0.0011725000105798245,0.00016906250675674528,0.0016531250439584255,0.0,0.0004948138375766575,0.0,2.664144515991211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,8,0.004612109623849392,0.019584374502301216,0.25,0.006428556051105261,0.004390625283122063,1.5266304016113281,0.2354994602103558,0.004896093625575304,0.00021718749485444278,0.0007281249854713678,0.0,0.0002866708382498473,0.0003453124954830855,0.9424619674682617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,12,0.017458463087677956,0.07039062678813934,0.5,0.01913321018218994,0.026197265833616257,1.595650315284729,0.24802255476747176,0.03519531339406967,0.000358333345502615,0.004151562694460154,0.0,0.0011439078953117132,3.9843751437729225e-05,3.0131661891937256,0.0,0.0,1.1458333574410062e-05,0.00013749999925494194,0.0,3.800299236900173e-05,0.0,3.0151126384735107,0.0,0.0,0.002967578126117587,0.03561093658208847,0.08333333333333333,0.009842343628406525,0.0,3.015113353729248,0.08333333551272601,0.0029675780485073724
397,35,0.000613348267506808,0.0078125,0.0,0.0016361316666007042,0.00012421875726431608,3.236416816711426,0.0,0.0,2.6428573619341478e-05,0.000651562528219074,0.0,0.00011647874634945765,0.0,4.678299903869629,0.0,0.0,0.0480496846139431,0.3022874891757965,0.5428571428571428,0.07989828288555145,0.0318179689347744,1.9216710329055786,0.15895359991560754,0.1640989226954324,2.9151786293368787e-05,0.0007953125168569386,0.0,0.00013663330173585564,0.0,5.1125664710998535,0.0,0.0
37,24,0.01453398447483778,0.07645156234502792,0.375,0.021051865071058273,0.012478906661272049,2.1483588218688965,0.19010709564371653,0.02866933587938547,0.0003650391008704901,0.008437500335276127,0.0,0.0016839104937389493,4.687500222644303e-06,4.581304550170898,0.0,0.0,0.003229687688872218,0.03188281133770943,0.125,0.008289567194879055,0.00020859375945292413,2.515676498413086,0.10129871091550517,0.003985351417213678,1.3476562344294507e-05,0.0003234375035390258,0.0,6.4631320128683e-05,0.0,4.587317943572998,0.0,0.0
340,24,0.028154492378234863,0.11686718463897705,0.5833333333333334,0.03150561451911926,0.03754531219601631,1.3200863599777222,0.24091016195186835,0.06817252437273662,0.009542577899992466,0.1100640594959259,0.16666666666666666,0.024234002456068993,0.002383593935519457,3.1774110794067383,0.08670021752510129,0.018344009915987648,0.24106593430042267,0.660170316696167,0.9583333333333334,0.18206246197223663,0.3786308467388153,0.5407368540763855,0.3651571847502036,0.63266322016716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,8,0.021634571254253387,0.046403124928474426,0.625,0.016521936282515526,0.036762889474630356,0.08347322046756744,0.4662309119827775,0.029001953080296516,0.004147070460021496,0.030687499791383743,0.125,0.010044245980679989,0.0009363281424157321,2.256340742111206,0.1351387531800778,0.003835937473922968,0.0064796875230968,0.02077031321823597,0.25,0.008020292036235332,0.01068710908293724,0.8397374153137207,0.31196869565778856,0.005192578304558992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,6,0.13941405713558197,0.18556250631809235,1.0,0.04260458052158356,0.17461171746253967,-0.7167146801948547,0.7513050987606169,0.18556250631809235,0.0002101562567986548,0.0012609375407919288,0.0,0.0004699236305896193,0.0,1.7888545989990234,0.0,0.0,0.0031343752052634954,0.018806250765919685,0.16666666666666666,0.007008675951510668,0.0,1.7888542413711548,0.16666667079349745,0.0031343751276532807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,24,0.043863218277692795,0.19951719045639038,0.7083333333333334,0.05000890791416168,0.045167580246925354,1.838499903678894,0.21984681208349427,0.14132467657327652,0.0028133464511483908,0.018139062449336052,0.125,0.005362394731491804,0.0009480468579567969,1.8561856746673584,0.15509877971953112,0.0022673828061670065,0.051973503082990646,0.17429843544960022,0.5416666666666666,0.05311054736375809,0.08478555083274841,0.7248236536979675,0.2981868595029311,0.09441165253520012,0.0035180989652872086,0.036604687571525574,0.08333333333333333,0.00889755878597498,0.0003007812483701855,2.812396764755249,0.09611061311240102,0.0030503906309604645
403,15,0.005229166708886623,0.027442187070846558,0.2,0.007585005834698677,0.007059374824166298,1.7039639949798584,0.1905521121689996,0.005488437414169312,0.0002944791631307453,0.003460937412455678,0.0,0.0008736133459024131,5.468749805004336e-06,3.162546157836914,0.0,0.0,0.000183333337190561,0.002414062386378646,0.0,0.0006018459680490196,0.0,3.371267795562744,0.0,0.0,0.00575729226693511,0.02323593758046627,0.26666666666666666,0.009450971148908138,0.008899999782443047,1.1221246719360352,0.24777533710432612,0.006196250021457672
117,15,0.010240416042506695,0.06488125026226044,0.2,0.017821356654167175,0.00895078107714653,2.1619675159454346,0.15783321069050438,0.012976250052452088,4.135416747885756e-05,0.0003515625139698386,0.0,9.274789044866338e-05,2.5781249860301614e-05,2.561901330947876,0.0,0.0,0.016859062016010284,0.12805937230587006,0.26666666666666666,0.033647697418928146,0.015492187812924385,2.416414976119995,0.131650356490444,0.034149165948232016,6.10416682320647e-05,0.0006796874804422259,0.0,0.0001698732521617785,3.12499992105586e-06,3.1887779235839844,0.0,0.0
